Date	Val
1	-0.25
1	-0.4939
1	0.2023
1	0.0
1	-0.6808
1	0.0
2	-0.5719
2	-0.3182
2	-0.34
3	0.0
4	0.25
4	0.0
5	0.0
5	0.0
5	0.3182
5	0.0
5	0.0
5	-0.1695
5	-0.34
6	0.1531
6	0.0
6	0.0
6	0.0
6	0.0
6	0.0
6	0.0
6	0.25
7	0.0
7	0.0
7	0.0
7	0.0
7	0.0
7	0.0
7	0.6597
7	0.0
7	0.0
7	-0.5719
7	0.4939
8	0.34
8	-0.6908
8	0.0
9	0.3182
9	0.6124
9	0.0
9	-0.7717
9	0.0258
9	0.5859
9	-0.5106
11	0.0
11	-0.1531
12	0.0
12	0.4215
12	0.4215
12	0.1027
12	0.533
12	0.0
12	0.0
13	-0.4939
13	0.3895
13	0.0
13	-0.5719
13	0.0
13	0.0
13	0.4019
14	-0.4404
14	0.296
14	0.0
14	0.0
14	0.0
14	0.0
14	0.0
14	0.0
14	0.0
14	0.0
14	0.0
14	0.0
15	0.0
15	0.0
15	-0.0516
15	0.0
16	0.0
16	0.0
16	0.0
16	0.0258
16	0.0
16	0.0
16	0.0
16	-0.3818
16	0.0
16	0.0
16	0.4939
17	-0.3612
17	0.0
18	-0.5994
18	0.0
18	-0.5574
18	-0.25
18	0.4019
18	0.0826
18	-0.296
19	-0.34
19	0.0
19	0.0
19	-0.4588
19	0.0
20	0.0
20	0.0
20	0.0
20	0.34
20	0.4019
20	0.34
20	0.8316
20	0.0
21	0.0
21	0.0
21	-0.3089
21	0.0
21	-0.9186
21	-0.1531
21	0.0
21	0.0772
21	0.0
22	-0.5719
22	0.1779
22	0.3182
22	0.0
22	0.0
22	0.4588
22	0.1779
22	0.0
22	0.5574
22	0.0
23	0.0
23	0.0
23	-0.34
23	0.0
23	0.1531
23	0.4939
23	-0.6478
23	-0.4404
23	0.0
23	0.5267
23	0.2732
23	0.0
23	0.0
23	0.0
23	0.5267
23	0.5719
23	0.0
23	0.5719
23	0.5719
23	0.0
