Date	Val
1	0.4404
1	-0.3182
1	0.0
1	0.0
1	-0.4404
1	0.4767
1	0.0
2	0.7579
2	0.5574
2	0.5574
2	-0.34
2	0.5574
2	0.0
2	0.0
2	0.5574
2	-0.2732
2	0.5574
2	-0.5719
2	-0.3612
2	0.0
2	0.0
2	0.0
3	0.0
3	0.0
3	0.0
3	0.5574
3	0.4215
3	0.0
4	-0.5719
4	0.5574
5	0.0
5	-0.6249
5	-0.0772
5	-0.802
5	0.0
5	0.0
5	0.0
5	-0.0772
5	-0.2263
6	0.0
6	-0.3182
6	0.0
6	-0.296
6	-0.2792
6	-0.1027
6	0.0
7	0.0
7	-0.4939
7	0.5574
7	0.0
7	0.0
7	-0.5106
7	0.0
7	0.5267
7	0.0
8	0.6369
8	0.0
8	0.0
8	0.0
8	0.0
8	0.0
8	-0.25
8	0.0
8	0.0
8	0.0
9	0.3612
9	0.0
9	0.4019
9	0.0
9	0.1027
9	0.0
9	0.1779
9	0.0
10	-0.1027
10	0.0
10	0.1779
11	0.0
11	-0.4019
11	0.0
12	0.0
12	0.0
12	0.296
12	0.0
13	0.0
13	0.0
13	-0.128
13	0.2263
13	0.0
13	0.0
13	0.0
14	0.5106
14	0.6369
14	0.5574
14	0.5574
14	0.296
14	0.0
14	0.5574
15	0.5574
15	0.0
15	0.0
15	0.0
15	0.0
15	0.0
16	0.0
16	-0.3182
16	-0.4019
16	0.296
16	0.5574
16	0.0
17	0.0
17	-0.25
18	0.0
18	-0.1779
19	-0.2263
19	0.4767
19	0.0
19	0.0
20	-0.5106
20	0.0
20	0.0
21	0.3612
21	-0.5897
21	-0.5897
21	0.0
21	0.0
22	-0.2263
22	0.0
22	0.0
22	0.0
23	0.0
23	0.0
23	0.0
23	0.0
24	0.5574
24	0.1027
25	0.5574
25	0.0
25	-0.4767
25	0.5267
26	0.0
26	0.0
26	0.0
26	0.0
26	0.0
27	0.0
27	0.3412
27	0.0
28	0.0
28	-0.4588
28	0.0
28	-0.4588
28	-0.5994
28	-0.0516
28	0.0
28	0.0
29	0.1965
29	-0.2263
29	0.0
29	-0.4767
29	0.0
29	0.4019
29	-0.296
29	0.0
30	0.5574
30	-0.0258
30	0.0
30	0.0
30	0.0
30	0.0
30	0.0
31	0.0
31	0.1027
32	0.0
32	-0.5106
33	-0.5106
33	0.1779
33	0.0
34	-0.34
34	0.4404
34	0.4404
34	0.0
35	-0.7717
35	0.6318
35	-0.6908
35	0.0
36	0.0
36	-0.4404
37	0.0
37	0.0
37	0.0
37	0.0
38	0.0
38	0.0
38	0.0
39	0.0
40	0.0
40	0.0
40	-0.2023
40	0.0
40	0.0
40	0.0
41	-0.2584
41	0.0
41	0.0
41	0.0
41	0.0
41	0.4404
42	0.0
42	0.0
42	0.0
42	0.0
42	0.0
42	0.0
42	0.0
43	0.0
43	0.0
43	0.0
43	-0.1779
43	0.0
43	0.0
44	-0.2263
44	0.0
44	-0.0772
44	-0.0258
44	0.5574
44	0.0516
44	0.0
44	0.0
44	0.0
44	-0.25
45	-0.296
45	0.0
45	-0.6901
45	0.4215
46	0.0
47	0.0
47	0.0
47	0.5574
47	0.4767
47	0.0
47	0.0
48	-0.5267
48	0.0
48	0.0
48	0.0
48	0.0
49	0.0
49	0.0
49	0.7184
49	0.4019
49	0.0
49	0.0
50	0.0
50	0.296
50	-0.296
50	-0.0289
51	0.0
51	0.0
51	0.25
51	-0.3818
51	-0.5719
51	0.0
51	0.5574
52	0.0
52	-0.4019
52	-0.5574
52	0.5574
53	-0.1779
53	0.0
53	-0.3818
53	-0.3818
53	-0.5719
54	0.7184
54	0.0
55	0.0
55	0.0
55	-0.3818
55	0.0
55	0.0
56	-0.4404
56	0.0
56	0.0
56	0.0
57	0.0
57	0.0
58	0.0
58	0.7096
58	-0.34
58	0.0
59	-0.0258
59	0.0
60	-0.7717
60	0.4019
60	-0.6326
61	0.0
61	0.128
62	-0.3182
62	-0.3182
62	0.0
62	0.0
62	0.3612
62	0.0772
62	0.0
63	0.0
63	-0.743
63	0.4019
63	-0.743
63	0.4215
63	0.0
63	0.0
64	0.0
64	0.0
64	-0.3182
64	0.0
64	-0.25
64	0.3182
64	0.0
65	0.5574
65	-0.4215
65	0.0
66	0.0
67	0.0
67	0.5574
68	0.0
68	-0.0258
68	0.0
69	-0.296
69	0.4215
69	0.0
69	0.0
69	-0.3818
69	0.3182
69	0.0772
69	0.0
70	-0.296
70	0.4215
70	0.0
70	0.4019
71	0.743
71	-0.1027
71	0.0
71	-0.6249
71	0.5574
72	0.0
72	-0.4939
72	0.0
73	0.0
73	0.0
74	0.0
75	0.0772
75	0.0
75	0.0
75	0.0
75	0.0
76	0.4404
76	0.0
76	0.2235
76	0.0
77	-0.5719
77	0.5574
77	-0.296
77	0.0
78	-0.2023
78	-0.3182
78	0.4404
78	0.0
78	0.0
78	0.5574
78	-0.5267
78	-0.5267
78	-0.5106
78	0.0
79	0.0
79	0.4404
79	0.0
79	0.0
79	0.0
80	0.0
80	-0.4215
80	-0.4404
81	-0.5574
81	0.0
81	0.0
81	0.0
82	0.0
82	0.4767
82	0.0
82	0.0
82	-0.2732
82	0.0
82	0.0
83	0.6597
83	0.4767
83	-0.5849
83	-0.4019
83	0.0
84	0.4767
84	0.4767
84	0.0
84	0.4939
84	0.3612
84	0.0
85	-0.3818
85	0.0
85	0.0
86	-0.5719
86	-0.0516
87	0.0
89	-0.296
90	-0.7506
90	0.0
90	0.0
90	0.0
90	-0.34
90	-0.4005
91	0.4767
91	0.0
92	0.0
92	0.0516
93	0.0
93	0.0
94	0.0
95	0.1779
96	0.0
97	0.0
97	0.0
97	0.0
97	0.128
97	0.0
98	-0.4767
98	0.0
99	-0.1027
99	0.4767
99	0.0
99	0.0
100	0.0
100	0.0
100	0.0
101	0.0
101	0.0
101	0.0516
101	0.5106
101	0.0
102	0.0
102	-0.5994
103	-0.3612
103	-0.4019
103	0.0
103	-0.5574
103	0.0
104	0.5574
104	0.5574
104	0.5574
