Date	Val
1	-0.1779
1	0.0
1	-0.5423
2	0.0
2	0.0
2	0.0
2	0.0
2	0.0
3	-0.5994
3	0.0
3	-0.6597
3	-0.5423
3	0.0
4	-0.3818
4	0.2247
4	-0.5106
4	0.0258
5	0.0
5	0.0
5	0.0
5	0.0
5	0.0
5	0.296
5	0.0
5	-0.3612
5	0.0
6	0.4588
6	0.0
6	-0.7579
6	-0.2732
6	0.0
6	0.0
6	0.5927
6	0.3299
6	0.3007
7	0.0
7	-0.3818
7	0.4939
7	-0.6369
7	0.0
7	0.0
7	-0.5574
8	-0.1027
8	0.0
8	0.0
8	0.0
8	0.25
8	0.1877
8	-0.0516
8	0.0
9	0.1531
9	0.0
9	0.7003
10	0.5233
10	-0.2732
10	-0.5719
11	0.0
11	0.3612
12	0.4019
12	0.0
12	0.0
13	0.25
13	0.25
13	-0.34
14	0.3612
14	0.0772
14	0.6908
14	0.0
15	0.0
15	0.0
15	-0.5423
16	-0.1027
16	0.0
18	-0.7003
19	0.0
19	0.0
19	-0.3818
19	0.296
20	0.0
20	0.0
21	0.0
21	-0.296
22	0.0
22	0.0
22	0.0
22	0.0
22	0.5106
22	-0.3612
22	0.6597
23	0.4754
23	0.0
23	0.0772
23	0.0
24	0.0
26	0.0
26	-0.4404
26	0.4019
26	0.0
26	0.0
26	-0.2732
27	-0.2732
27	0.0
27	-0.3089
27	-0.4588
27	-0.4767
27	0.0
27	0.0
28	0.2235
28	0.4767
29	-0.7351
29	-0.5423
29	-0.5423
29	0.0
29	-0.7351
29	-0.8126
29	0.5994
30	0.0
31	-0.2732
33	0.0
33	-0.4939
33	0.0
33	-0.4939
33	-0.4019
33	0.2235
33	0.0
34	0.0
34	0.7096
35	0.1531
36	0.0
36	0.0
36	0.2732
36	0.0772
37	0.0258
37	0.0
38	-0.2732
39	0.0
39	0.0
40	0.0
41	0.4767
41	-0.7184
41	0.2023
42	0.0
42	0.0
42	0.0
42	0.0
42	-0.4939
42	0.0
43	-0.6808
43	-0.0516
43	0.0
43	-0.7003
44	0.0
46	0.0
47	-0.0516
47	0.0
47	0.9001
47	-0.6597
47	0.0772
47	-0.4767
48	0.0
48	0.0
48	0.0772
48	-0.5574
48	0.4404
49	0.0
49	-0.5859
49	0.0
50	0.0
