Date	Val
1	0.0
1	0.2924
1	0.0
1	0.0
3	0.0
4	-0.2944
4	-0.4019
4	-0.4019
4	0.0
4	0.2732
5	0.0
5	0.3818
6	0.25
6	-0.25
6	-0.2263
7	0.3612
7	0.0
7	-0.34
7	0.0
7	0.4767
8	0.4019
8	-0.25
8	0.3818
8	0.34
8	0.0
9	-0.4019
9	0.1531
9	0.0
10	-0.3612
11	0.0
11	0.4404
11	0.0
11	0.0
12	-0.4019
12	-0.3612
12	0.0
13	0.0
14	0.0
14	0.0
14	-0.4767
14	0.0
14	0.296
15	0.0
15	0.0
15	0.0
15	0.0
15	0.1779
15	0.0
16	0.0
16	0.0
16	0.0
16	-0.6124
16	0.0
17	-0.3818
18	-0.3182
18	0.0
18	0.4939
19	0.0
19	0.0
19	0.0
20	0.0
20	0.4449
20	0.0
21	0.0
21	-0.5719
21	-0.8807
21	0.0
22	0.0
22	0.0
22	0.2732
22	0.0
22	0.0
22	0.0
22	0.0
22	0.0
23	0.0
23	0.2732
23	-0.5719
23	0.0
23	0.0
23	0.3612
23	0.0
23	0.0
23	0.0
24	0.0
24	0.4404
25	0.0
25	0.4708
25	0.0
26	-0.6597
26	0.3182
26	0.0
26	0.0
26	0.5719
26	0.0
27	0.5859
27	0.0
27	0.0
27	0.34
27	0.0
28	-0.264
28	0.0
28	-0.4404
29	0.296
29	-0.25
29	0.0
29	-0.0772
29	0.0
30	0.0
30	0.5574
30	0.0
30	0.0
30	0.7269
30	0.0
30	0.0
30	0.0
31	0.0
32	-0.4019
32	0.0
32	0.0
32	0.4767
33	0.2263
33	0.0
33	-0.3612
34	0.5994
34	0.5859
35	-0.296
35	0.0
35	0.34
35	-0.3566
35	0.34
35	0.0
35	0.0
36	0.0
36	0.0
37	0.0
37	0.34
37	0.0
38	0.0
38	0.5859
38	0.5719
38	0.0
38	0.25
38	0.0
38	0.6124
38	0.34
39	0.0
39	0.3612
39	0.0
39	0.0
39	0.7269
39	0.0
39	0.5859
39	0.0
40	0.3818
40	-0.4215
40	0.7096
40	0.0
40	-0.3612
40	0.4939
40	0.0
40	0.0
40	0.0
40	0.2023
40	0.0
40	0.0
40	0.0
40	0.0258
41	0.2732
41	0.0
41	0.2235
41	0.0
41	0.3612
41	0.0
41	0.0
41	0.0
41	0.2732
41	0.5859
41	0.0
41	0.4019
41	0.5859
42	0.0
42	-0.34
42	-0.0772
42	0.0
42	0.2732
42	0.34
42	0.0
42	0.0
42	0.0
42	0.0
42	0.0
43	0.0
43	0.0
43	0.0
43	0.0258
43	0.0
43	0.0
43	0.3818
44	-0.296
44	0.0
44	0.0
44	-0.5106
44	0.0
44	0.4767
44	0.0
44	0.0
44	0.4019
44	0.5859
45	-0.4939
45	-0.1027
45	0.0
45	-0.3506
46	0.0
46	-0.296
46	0.0
46	0.0
46	0.4588
46	0.128
46	-0.296
47	-0.2263
47	0.0
47	0.0
47	0.0
47	0.0
47	0.1027
47	0.0
47	0.0
48	-0.128
48	0.0
48	0.3612
48	0.4019
48	0.0
48	0.0
48	0.3612
48	0.0
48	0.3818
