Date	Val
1	-0.6705
1	0.0
1	0.0
1	-0.2732
1	0.0
1	0.0
1	0.5574
1	0.0
1	0.0
2	0.5574
2	0.4019
2	0.0
2	0.5574
2	0.5994
2	0.0
2	-0.2732
2	0.5994
2	0.5574
3	0.3182
3	0.0
3	-0.1531
3	0.0
3	0.5574
4	0.0
4	0.0
4	-0.4449
4	0.0
4	0.0
4	0.0
4	0.0
4	0.2732
5	0.0
5	-0.2732
5	-0.5106
5	0.0
5	0.5574
5	0.0
5	0.0
5	0.3612
5	0.5994
5	0.0
5	0.0
6	0.0
6	0.25
6	0.0
6	0.5859
6	0.0
6	-0.296
6	-0.3182
6	0.0
7	0.0
7	0.4767
7	0.0
7	0.3612
7	0.0
7	0.0
7	0.0
7	0.0
8	0.0
8	0.0
8	0.0
8	0.0
8	0.0
8	0.34
9	0.0
9	-0.4019
9	0.0
9	-0.0516
9	0.2263
9	-0.5106
9	-0.5859
9	0.0
9	-0.3612
9	0.0
9	0.1531
9	0.0
9	-0.34
10	0.0
10	0.0
10	-0.3612
11	0.0
11	0.2057
12	-0.4019
12	-0.5719
12	0.0
12	0.0
12	-0.3612
12	0.0
13	0.5574
13	0.4404
13	0.0258
13	-0.4404
13	0.1779
13	0.5574
13	0.0
14	0.0
14	-0.296
14	0.0
14	0.5574
14	0.0
14	-0.4588
14	0.1531
14	0.296
15	-0.34
15	0.0
15	-0.25
15	0.0
15	0.0
15	0.0
15	0.0
15	0.1531
15	0.0
16	-0.1027
16	0.4019
16	-0.3818
16	0.6249
16	0.2732
16	0.0
16	0.0
16	0.0
16	0.0
17	-0.3818
17	-0.3818
18	0.0
18	0.0
18	0.4939
18	-0.4019
19	-0.6808
19	0.0
19	0.5106
19	0.5574
19	0.4023
19	0.4019
19	0.0
20	0.0
20	0.5106
20	-0.0772
20	0.0
21	0.0
21	-0.1027
21	0.0
21	-0.5719
21	0.0
21	0.0
22	0.1027
22	0.0
22	0.5719
22	0.0
22	0.0
23	0.0
23	0.0
23	0.0
23	0.1531
23	0.0
23	0.3612
23	0.0
23	0.0
24	0.4404
25	-0.3818
25	0.0
25	0.0
26	-0.6597
26	0.5719
26	0.0
26	-0.296
26	0.0
27	0.4019
27	0.5859
27	0.0
27	0.0
27	-0.4019
27	0.0
27	0.0
28	0.0
28	0.0
28	0.0
28	0.3861
28	0.7096
28	0.4215
28	0.0
28	-0.4404
28	0.3506
29	0.296
29	0.5859
29	0.7964
29	-0.4939
30	0.0
30	0.4404
30	0.0
30	0.3182
30	0.5719
30	0.5574
30	0.0
30	0.0
30	0.7269
30	0.0
30	0.0
31	0.0
31	0.0
31	0.0
31	0.0
32	0.0
32	-0.4019
